player_id,first_name,last_name,birthdate,height,weight,bats,primary_position,other_positions,is_pitcher,role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date
P5006,Marcus,Lopez,1991-07-18,73,206,R,LF,,0,,59,93,28,70,70,81,83,27,68,,,,,,,,,,,,55,93,20,70,70,81,83,17,64,,,,,,,,,,,,False,,
P7978,Fernando,Hunt,2000-12-17,70,236,R,CF,,0,,65,22,81,17,17,90,83,87,19,,,,,,,,,,,,72,30,93,17,17,90,83,96,33,,,,,,,,,,,,False,,
P9220,Manuel,Dunn,1995-02-03,73,226,R,RF,,0,,77,29,83,81,59,11,33,91,35,,,,,,,,,,,,81,25,84,81,59,11,33,93,39,,,,,,,,,,,,False,,
P6737,Louis,Lopez,1995-05-05,68,232,L,LF,,0,,74,64,94,26,96,98,62,75,39,,,,,,,,,,,,78,67,89,26,96,98,62,70,42,,,,,,,,,,,,False,,
P3363,Ray,Stewart,1987-01-11,71,160,R,CF,,0,,71,56,16,78,47,40,36,37,61,,,,,,,,,,,,61,53,10,78,47,40,36,34,58,,,,,,,,,,,,False,,
P4059,Rick,Webb,1997-08-07,78,248,R,RF,,0,,19,51,81,63,76,84,55,63,82,,,,,,,,,,,,18,56,80,63,76,84,55,65,83,,,,,,,,,,,,False,,
P5178,Miguel,West,1998-10-23,73,208,R,C,,0,,74,27,65,79,75,94,53,85,11,,,,,,,,,,,,88,41,80,79,75,94,53,94,24,,,,,,,,,,,,False,,
P7560,Jordan,Cox,1997-08-11,68,177,R,RF,,0,,73,61,71,58,84,74,22,73,13,,,,,,,,,,,,75,59,69,58,84,74,22,70,16,,,,,,,,,,,,False,,
P1909,Kyle,Torres,2004-02-07,71,204,S,C,,0,,96,93,27,81,85,80,10,99,28,,,,,,,,,,,,99,99,45,81,85,80,10,99,46,,,,,,,,,,,,False,,
P3162,Lee,Rodriguez,1996-04-13,70,241,R,P,,1,,,,,0,,,,,,88,18,98,30,78,43,0,0,0,0,0,,,,0,,,,13,87,23,93,85,30,76,39,0,0,0,0,0,False,,
P7286,Tom,Davis,1991-11-10,68,249,R,P,,1,,,,,0,,,,,,60,57,48,95,23,60,0,37,24,0,57,,,,0,,,,25,89,51,38,50,86,14,58,0,35,15,0,53,False,,
P6880,Ronald,Stephens,1993-06-14,68,216,R,P,,1,,,,,0,,,,,,92,95,85,57,82,68,0,0,0,0,0,,,,0,,,,45,86,93,75,92,51,81,58,0,0,0,0,0,False,,
P8061,Erik,Griffin,2002-03-16,71,230,L,P,,1,,,,,0,,,,,,24,36,73,73,58,0,0,0,0,0,35,,,,0,,,,91,71,48,83,36,85,68,0,0,0,0,0,46,False,,
P6472,Glenn,Jackson,1992-06-08,71,172,R,P,,1,,,,,0,,,,,,44,52,66,50,77,58,0,0,94,0,0,,,,0,,,,62,31,50,65,34,49,71,55,0,0,91,0,0,False,,
P2382,Julio,Kelley,1989-03-08,69,205,L,P,,1,,,,,0,,,,,,95,90,50,55,80,96,34,24,21,0,0,,,,0,,,,82,70,82,42,90,55,71,94,25,17,12,0,0,False,,
P8269,George,Pierce,1994-02-15,71,203,L,P,,1,,,,,0,,,,,,46,70,39,80,23,54,0,0,90,0,0,,,,0,,,,21,57,67,40,50,85,26,50,0,0,94,0,0,False,,
P5640,Alfred,Morris,2004-08-07,71,188,L,1B,,0,,54,59,53,65,17,81,95,80,35,,,,,,,,,,,,75,77,73,65,17,81,95,93,60,,,,,,,,,,,,False,,
P6041,Leslie,Porter,1994-07-11,77,177,R,CF,,0,,85,41,98,88,43,77,90,83,85,,,,,,,,,,,,89,42,93,88,43,77,90,79,80,,,,,,,,,,,,False,,
P3072,Ron,Roberts,1997-04-29,77,194,R,C,RF,0,,34,16,86,28,17,56,44,94,81,,,,,,,,,,,,36,14,87,28,17,56,44,98,82,,,,,,,,,,,,False,,
P2726,Todd,Watkins,2003-01-29,69,247,R,LF,,0,,11,67,83,69,17,65,15,98,30,,,,,,,,,,,,24,82,97,69,17,65,15,99,40,,,,,,,,,,,,False,,
P3562,Gabriel,Sanchez,1987-07-08,78,171,R,3B,,0,,22,40,47,76,50,86,40,20,40,,,,,,,,,,,,16,34,37,76,50,86,40,13,34,,,,,,,,,,,,False,,
P4209,Roberto,Hunt,1988-07-28,74,247,L,3B,,0,,87,41,17,17,90,31,17,25,70,,,,,,,,,,,,77,31,14,17,90,31,17,23,69,,,,,,,,,,,,False,,
P2502,Donald,Andrews,2001-12-09,70,239,R,C,,0,,95,86,78,38,78,92,39,58,25,,,,,,,,,,,,99,99,92,38,78,92,39,63,40,,,,,,,,,,,,False,,
P1669,Allen,Fisher,1992-02-02,72,223,R,1B,,0,,20,42,10,64,60,70,84,20,63,,,,,,,,,,,,13,38,10,64,60,70,84,13,60,,,,,,,,,,,,False,,
P9628,Walter,Stewart,2006-02-17,77,244,R,P,,1,,,,,0,,,,,,94,33,55,27,89,0,0,0,35,0,0,,,,0,,,,53,42,62,77,99,37,99,0,0,0,56,0,0,False,,
P5684,Ron,Cooper,2007-06-16,78,197,R,P,,1,,,,,0,,,,,,90,33,54,18,71,62,0,0,81,0,0,,,,0,,,,66,92,50,66,99,28,97,82,0,0,99,0,0,False,,
P7581,Ralph,Boyd,2006-09-08,73,238,R,P,,1,,,,,0,,,,,,59,37,58,80,77,62,58,19,93,0,0,,,,0,,,,22,99,61,87,79,93,94,88,78,49,99,0,0,False,,
P6845,George,Harper,2006-09-13,72,179,L,P,,1,,,,,0,,,,,,12,36,47,51,20,0,21,0,0,0,0,,,,0,,,,95,99,46,74,34,77,31,0,48,0,0,0,0,False,,
P8706,Norman,Gordon,2004-05-28,73,233,R,P,,1,,,,,0,,,,,,57,36,96,88,18,36,94,0,76,0,0,,,,0,,,,97,86,63,99,80,99,41,53,99,0,99,0,0,False,,
P3235,Christopher,Sullivan,2007-02-27,73,242,R,1B,,0,,79,94,14,93,84,92,17,50,86,,,,,,,,,,,,97,99,32,93,84,92,17,78,99,,,,,,,,,,,,False,,
P6327,Leroy,Reyes,2006-01-31,77,175,R,LF,,0,,27,61,31,97,38,19,12,35,77,,,,,,,,,,,,51,85,54,97,38,19,12,48,99,,,,,,,,,,,,False,,
P4073,Franklin,Hughes,2004-04-27,78,187,S,C,,0,,47,12,26,12,89,32,53,90,70,,,,,,,,,,,,64,33,50,12,89,32,53,99,91,,,,,,,,,,,,False,,
P3277,Darryl,Thompson,2004-08-07,72,178,R,CF,,0,,74,30,93,64,74,81,10,11,65,,,,,,,,,,,,89,58,99,64,74,81,10,38,94,,,,,,,,,,,,False,,
P6934,Charles,Bryant,2007-04-21,73,211,R,3B,,0,,25,85,37,22,82,38,84,43,31,,,,,,,,,,,,48,99,65,22,82,38,84,54,41,,,,,,,,,,,,False,,
P7011,William,Holmes,2001-11-17,70,196,R,P,,1,,,,,0,,,,,,36,46,77,62,84,0,30,26,69,0,0,,,,0,,,,93,33,51,85,41,70,94,0,38,31,74,0,0,False,,
P3572,Jay,Ray,1997-02-27,68,194,L,P,,1,,,,,0,,,,,,34,45,43,85,93,35,25,0,32,0,0,,,,0,,,,51,82,48,39,30,89,98,33,26,0,37,0,0,False,,
P5133,Everett,Jordan,1991-05-10,70,242,S,P,,1,,,,,0,,,,,,20,95,99,74,77,0,0,0,25,0,0,,,,0,,,,98,55,94,94,13,70,67,0,0,0,20,0,0,False,,
P9233,Erik,Simpson,1988-09-03,73,206,R,P,1B,1,,,,,0,,,,,,99,37,66,96,34,0,0,0,47,0,0,,,,0,,,,20,65,34,61,95,87,28,0,0,0,47,0,0,False,,
P1910,David,Ramos,1997-06-22,77,239,L,P,,1,,,,,0,,,,,,18,89,80,36,77,57,0,0,19,0,0,,,,0,,,,47,55,88,75,18,40,75,56,0,0,20,0,0,False,,
P1795,Nathan,Cole,1995-12-12,75,206,L,P,,1,,,,,0,,,,,,61,56,43,90,23,94,94,62,0,0,0,,,,0,,,,49,11,60,42,58,94,26,92,93,57,0,0,0,False,,
P9068,Curtis,Price,1994-10-09,78,167,L,P,,1,,,,,0,,,,,,48,68,54,67,35,21,11,0,81,0,0,,,,0,,,,36,60,64,59,53,72,30,24,13,0,85,0,0,False,,
P4798,Tom,Ferguson,2003-04-06,78,167,S,P,,1,,,,,0,,,,,,24,77,53,36,33,0,84,81,10,0,0,,,,0,,,,70,20,84,65,32,44,47,0,96,91,16,0,0,False,,
P4473,Roberto,Phillips,1998-11-05,71,161,R,P,,1,,,,,0,,,,,,61,40,43,89,76,61,66,31,94,0,0,,,,0,,,,52,84,54,50,73,97,83,67,79,44,99,0,0,False,,
P8658,Ricardo,Richardson,1986-11-29,70,194,R,P,,1,,,,,0,,,,,,51,38,12,12,97,0,23,0,0,0,0,,,,0,,,,12,61,31,10,41,10,92,0,19,0,0,0,0,False,,
P4534,Richard,Torres,1993-01-07,72,176,R,P,,1,,,,,0,,,,,,45,90,97,11,40,66,77,0,0,0,0,,,,0,,,,41,90,84,90,44,10,32,65,69,0,0,0,0,False,,
P2680,Ron,Morales,1997-04-21,74,171,R,C,,0,,32,14,66,52,83,91,32,32,44,,,,,,,,,,,,27,16,64,52,83,91,32,28,43,,,,,,,,,,,,False,,
P1217,Tommy,Wright,2000-07-02,71,241,R,1B,,0,,89,16,86,37,87,49,70,41,72,,,,,,,,,,,,99,31,99,37,87,49,70,47,86,,,,,,,,,,,,False,,
P7745,Chad,Austin,2003-09-04,72,176,L,2B,,0,,11,65,45,41,87,16,91,70,24,,,,,,,,,,,,29,84,69,41,87,16,91,84,45,,,,,,,,,,,,False,,
P2993,Clifton,Gomez,1993-05-26,75,160,R,3B,LF,0,,25,97,95,15,64,63,29,43,15,,,,,,,,,,,,19,89,90,15,64,63,29,37,10,,,,,,,,,,,,False,,
P5208,Nathan,Stevens,1988-08-21,75,173,R,SS,,0,,97,69,53,13,17,15,28,16,15,,,,,,,,,,,,91,60,46,13,17,15,28,10,15,,,,,,,,,,,,False,,
P2471,Leon,Kelly,1986-10-12,78,222,L,LF,,0,,55,91,89,19,87,95,29,30,77,,,,,,,,,,,,45,84,87,19,87,95,29,20,67,,,,,,,,,,,,False,,
P9787,Duane,Carroll,1991-06-17,72,229,L,CF,,0,,85,19,82,75,50,53,39,67,40,,,,,,,,,,,,84,15,80,75,50,53,39,65,38,,,,,,,,,,,,False,,
P4801,Raul,Cooper,2002-11-02,70,188,R,RF,,0,,25,45,93,24,18,27,24,26,34,,,,,,,,,,,,39,59,99,24,18,27,24,34,40,,,,,,,,,,,,False,,
P3577,Dustin,Fields,2001-03-11,72,179,R,3B,,0,,39,50,78,97,58,79,45,34,41,,,,,,,,,,,,45,61,87,97,58,79,45,39,52,,,,,,,,,,,,False,,
P1372,Marc,Hughes,1989-02-06,69,200,R,3B,,0,,71,13,20,58,59,95,54,73,58,,,,,,,,,,,,69,10,14,58,59,95,54,72,57,,,,,,,,,,,,False,,
P6337,Brian,Thompson,1989-05-18,72,212,S,LF,,0,,69,24,70,14,24,63,66,48,38,,,,,,,,,,,,67,17,70,14,24,63,66,43,30,,,,,,,,,,,,False,,
P6264,Clarence,Gordon,1996-05-02,77,173,S,1B,,0,,59,65,62,59,59,23,12,78,71,,,,,,,,,,,,56,66,59,59,59,23,12,77,72,,,,,,,,,,,,False,,
P4814,Glenn,Franklin,2001-05-20,69,179,S,CF,,0,,56,41,97,44,84,83,82,58,98,,,,,,,,,,,,64,47,99,44,84,83,82,68,99,,,,,,,,,,,,False,,
P4231,Timothy,Riley,2002-04-27,78,171,S,1B,,0,,61,18,33,57,19,32,97,29,60,,,,,,,,,,,,69,27,46,57,19,32,97,36,65,,,,,,,,,,,,False,,
P7954,Ted,Matthews,1991-03-23,70,178,R,P,,1,,,,,0,,,,,,49,15,46,96,24,0,91,89,57,0,30,,,,0,,,,20,45,10,38,45,90,16,0,82,81,49,0,30,False,,
P6468,Nathan,Oliver,1989-08-25,73,192,L,P,1B,1,,,,,0,,,,,,89,96,98,67,89,0,0,0,43,0,80,,,,0,,,,79,82,91,90,79,66,83,0,0,0,40,0,78,False,,
P5604,Cody,Graham,1986-11-26,68,214,R,P,,1,,,,,0,,,,,,51,49,96,11,13,0,82,57,68,0,0,,,,0,,,,20,10,41,90,49,10,10,0,80,49,65,0,0,False,,
P2724,Wallace,Harrison,1991-07-05,77,161,R,P,,1,,,,,0,,,,,,95,95,61,89,11,49,19,89,10,0,0,,,,0,,,,75,38,93,56,88,81,10,47,11,87,10,0,0,False,,
P1959,Cody,Wright,1987-01-02,73,215,L,P,,1,,,,,0,,,,,,12,42,64,84,11,0,33,29,79,0,0,,,,0,,,,48,60,39,54,10,74,10,0,29,27,71,0,0,False,,
P4125,Angel,Richardson,2003-08-07,78,231,L,P,,1,,,,,0,,,,,,81,45,12,99,84,11,27,77,46,0,0,,,,0,,,,93,53,57,26,92,99,93,16,41,89,51,0,0,False,,
P4319,Jeff,Porter,2001-10-30,77,213,S,P,,1,,,,,0,,,,,,38,61,21,16,38,76,0,31,0,0,0,,,,0,,,,91,62,66,31,44,31,43,84,0,43,0,0,0,False,,
P5647,Darrell,Morales,1993-10-13,68,239,L,C,,0,,54,23,51,58,54,31,19,21,44,,,,,,,,,,,,56,27,55,58,54,31,19,16,40,,,,,,,,,,,,False,,
P8464,Alexander,Thomas,1992-04-02,72,172,R,SS,,0,,53,76,24,31,73,62,53,77,86,,,,,,,,,,,,53,72,20,31,73,62,53,74,76,,,,,,,,,,,,False,,
P9639,Rafael,Stone,1998-07-24,70,202,R,RF,,0,,30,49,57,21,54,54,40,56,44,,,,,,,,,,,,42,58,66,21,54,54,40,63,49,,,,,,,,,,,,False,,
P8984,Sean,Sanders,1995-08-04,70,160,L,CF,,0,,80,85,26,14,56,28,19,62,67,,,,,,,,,,,,84,88,21,14,56,28,19,66,69,,,,,,,,,,,,False,,
P5293,Ernest,Hunt,1999-07-12,73,250,R,SS,,0,,17,63,36,47,45,32,20,74,75,,,,,,,,,,,,27,73,49,47,45,32,20,85,83,,,,,,,,,,,,False,,
P1592,Kelly,Elliott,1995-06-12,72,188,L,LF,,0,,53,64,14,92,78,39,95,56,39,,,,,,,,,,,,54,68,10,92,78,39,95,57,39,,,,,,,,,,,,False,,
P6919,Tony,Barnes,1992-03-17,76,209,L,1B,,0,,78,27,94,87,39,83,44,56,25,,,,,,,,,,,,74,17,86,87,39,83,44,53,16,,,,,,,,,,,,False,,
P8795,Ryan,Hawkins,2004-02-04,68,197,R,RF,,0,,67,49,81,29,14,41,71,22,94,,,,,,,,,,,,89,75,94,29,14,41,71,37,99,,,,,,,,,,,,False,,
P7261,Joseph,Adams,2005-06-10,76,226,L,P,,1,,,,,0,,,,,,75,28,18,47,16,0,36,0,0,0,0,,,,0,,,,68,92,48,40,94,74,38,0,49,0,0,0,0,False,,
P1579,Wesley,Shaw,2005-01-21,76,179,L,P,,1,,,,,0,,,,,,86,16,96,71,91,91,96,98,48,0,0,,,,0,,,,99,90,35,99,97,88,99,99,99,99,70,0,0,False,,
P8112,Matthew,Watson,2006-05-02,72,189,S,P,,1,,,,,0,,,,,,63,91,35,91,21,0,0,0,76,0,0,,,,0,,,,99,39,99,52,74,99,47,0,0,0,99,0,0,False,,
P6623,Hugh,Crawford,2004-01-23,76,247,L,P,,1,,,,,0,,,,,,57,10,77,49,33,79,0,0,51,0,0,,,,0,,,,96,87,35,96,87,70,51,99,0,0,78,0,0,False,,
P8080,Dwight,Long,2006-10-13,75,180,R,P,,1,,,,,0,,,,,,75,30,64,35,23,0,34,81,0,0,72,,,,0,,,,99,99,56,94,99,58,49,0,51,98,0,0,93,False,,
P9985,Alvin,Moore,2007-07-01,77,162,R,1B,,0,,59,55,79,39,89,28,56,83,26,,,,,,,,,,,,71,69,91,39,89,28,56,99,55,,,,,,,,,,,,False,,
P7547,Jesse,Holmes,2007-01-12,75,229,R,C,,0,,29,36,87,81,59,94,77,17,84,,,,,,,,,,,,39,61,99,81,59,94,77,37,99,,,,,,,,,,,,False,,
P2210,Terry,Gonzalez,2007-07-31,74,179,L,1B,,0,,42,43,21,41,75,34,83,77,77,,,,,,,,,,,,64,55,32,41,75,34,83,99,93,,,,,,,,,,,,False,,
P1967,Jamie,Coleman,2005-06-06,69,170,S,3B,,0,,37,57,93,88,95,60,48,87,59,,,,,,,,,,,,55,76,99,88,95,60,48,99,70,,,,,,,,,,,,False,,
P2669,Andrew,Kelley,2005-02-10,71,202,L,CF,,0,,45,67,12,21,89,97,38,88,93,,,,,,,,,,,,67,81,30,21,89,97,38,99,99,,,,,,,,,,,,False,,
P3387,Armando,Morris,1999-01-15,77,187,R,P,,1,,,,,0,,,,,,56,73,21,25,53,28,40,96,23,0,0,,,,0,,,,74,75,81,26,62,34,62,33,52,99,28,0,0,False,,
P2812,Roy,Burns,1992-07-14,76,195,S,P,,1,,,,,0,,,,,,17,50,11,23,33,0,63,0,0,0,67,,,,0,,,,38,63,48,10,14,17,29,0,59,0,0,0,60,False,,
P9492,Erik,Ruiz,1999-08-31,76,190,R,P,,1,,,,,0,,,,,,25,70,79,74,49,47,54,56,87,0,0,,,,0,,,,74,77,85,85,36,80,60,61,59,71,98,0,0,False,,
P9079,Frederick,Elliott,1990-02-12,70,234,S,P,,1,,,,,0,,,,,,93,71,37,23,89,71,86,56,40,0,0,,,,0,,,,52,72,63,35,86,22,82,70,83,49,40,0,0,False,,
P9050,Pedro,Reynolds,1989-01-12,69,231,R,P,,1,,,,,0,,,,,,19,32,17,79,96,93,96,83,0,0,0,,,,0,,,,24,40,25,14,19,74,96,93,92,82,0,0,0,False,,
P3480,Scott,Reynolds,1988-08-06,75,175,L,P,,1,,,,,0,,,,,,67,91,53,17,98,89,88,90,48,0,0,,,,0,,,,63,12,81,52,58,13,91,89,83,88,41,0,0,False,,
P8524,Clayton,Cooper,2003-06-24,76,181,R,P,,1,,,,,0,,,,,,16,70,65,34,78,22,20,72,0,0,0,,,,0,,,,86,89,78,75,30,48,87,34,29,78,0,0,0,False,,
P8589,Edward,Butler,1993-12-16,72,245,L,P,,1,,,,,0,,,,,,11,16,23,22,74,0,27,0,0,0,0,,,,0,,,,55,92,17,27,10,23,77,0,25,0,0,0,0,False,,
P6183,Glen,Olson,1992-07-01,74,186,L,P,,1,,,,,0,,,,,,40,29,40,56,84,19,0,0,0,0,0,,,,0,,,,85,17,29,34,33,54,81,12,0,0,0,0,0,False,,
P3114,Rodney,Stone,1994-12-10,77,247,R,P,,1,,,,,0,,,,,,89,24,10,35,11,0,58,0,0,0,0,,,,0,,,,43,74,24,12,84,33,10,0,53,0,0,0,0,False,,
P1620,Calvin,Robertson,1990-05-23,75,208,R,P,,1,,,,,0,,,,,,65,11,46,14,33,93,57,20,0,0,0,,,,0,,,,15,75,10,45,59,11,32,85,52,10,0,0,0,False,,
P5176,Clifford,King,1997-05-20,77,223,L,C,,0,,77,47,95,52,39,13,14,28,27,,,,,,,,,,,,75,52,93,52,39,13,14,30,28,,,,,,,,,,,,False,,
P1381,Kenneth,Arnold,1992-06-09,78,185,L,1B,,0,,33,42,30,98,70,73,66,60,81,,,,,,,,,,,,29,37,21,98,70,73,66,51,81,,,,,,,,,,,,False,,
P4584,Ian,Patterson,1995-11-04,77,204,R,2B,,0,,59,15,71,51,56,37,45,76,57,,,,,,,,,,,,61,12,66,51,56,37,45,71,56,,,,,,,,,,,,False,,
P8752,Ernest,Allen,1993-10-15,76,233,R,3B,,0,,72,88,86,69,56,52,48,32,41,,,,,,,,,,,,73,86,82,69,56,52,48,27,41,,,,,,,,,,,,False,,
P3948,Alex,Lee,1996-06-24,78,165,R,SS,,0,,87,61,98,97,38,82,72,45,37,,,,,,,,,,,,90,65,99,97,38,82,72,43,36,,,,,,,,,,,,False,,
P4348,Ted,Adams,2002-11-01,75,236,R,LF,,0,,83,19,70,34,82,75,69,21,19,,,,,,,,,,,,94,27,79,34,82,75,69,27,34,,,,,,,,,,,,False,,
P5128,Bernard,Anderson,1996-05-20,77,184,R,CF,,0,,72,94,71,81,38,30,51,34,44,,,,,,,,,,,,73,92,76,81,38,30,51,39,41,,,,,,,,,,,,False,,
P1478,Alex,Carroll,1993-05-05,78,202,L,RF,,0,,55,90,83,96,24,68,76,25,43,,,,,,,,,,,,52,87,80,96,24,68,76,17,42,,,,,,,,,,,,False,,
P4965,Derek,Kelly,1992-10-02,68,195,R,SS,,0,,22,43,91,93,92,83,40,63,91,,,,,,,,,,,,22,40,81,93,92,83,40,60,86,,,,,,,,,,,,False,,
P3059,Brent,Lewis,2001-11-17,78,190,R,LF,,0,,79,22,71,12,99,76,95,41,34,,,,,,,,,,,,91,37,85,12,99,76,95,47,46,,,,,,,,,,,,False,,
P5888,Edgar,Simmons,1998-03-10,77,198,L,1B,,0,,74,44,42,24,96,12,48,30,61,,,,,,,,,,,,89,52,53,24,96,12,48,45,76,,,,,,,,,,,,False,,
P5964,Darren,Gray,1999-08-15,78,241,L,LF,,0,,60,82,90,44,24,69,96,61,16,,,,,,,,,,,,73,88,99,44,24,69,96,69,30,,,,,,,,,,,,False,,
P9769,Travis,Hughes,1993-05-12,69,237,L,RF,,0,,29,53,47,99,23,98,52,54,67,,,,,,,,,,,,28,50,38,99,23,98,52,51,64,,,,,,,,,,,,False,,
P6222,Harvey,Morales,1994-09-10,77,231,L,LF,3B,0,,85,35,27,60,15,35,17,62,43,,,,,,,,,,,,84,39,29,60,15,35,17,59,46,,,,,,,,,,,,False,,
P5652,Joseph,Butler,2001-10-07,78,201,R,P,,1,,,,,0,,,,,,17,17,74,79,17,85,0,0,0,0,0,,,,0,,,,86,60,29,80,25,87,22,97,0,0,0,0,0,False,,
P3617,Tim,Sanders,2003-04-22,69,245,R,P,,1,,,,,0,,,,,,64,27,39,63,45,0,80,19,0,0,24,,,,0,,,,99,70,33,51,70,68,60,0,89,33,0,0,37,False,,
P8350,Lance,Bryant,1996-10-31,70,173,R,P,,1,,,,,0,,,,,,41,89,64,45,49,52,35,0,67,0,53,,,,0,,,,81,19,94,62,41,43,46,55,30,0,67,0,48,False,,
P1309,Jessie,Jones,1993-06-28,73,162,R,P,,1,,,,,0,,,,,,27,16,69,93,96,29,68,0,81,0,19,,,,0,,,,30,52,13,69,22,92,94,24,60,0,76,0,12,False,,
P4651,Brent,Perez,1993-01-23,71,207,R,P,,1,,,,,0,,,,,,28,83,35,45,52,45,72,73,0,0,0,,,,0,,,,21,42,80,34,25,42,42,41,68,71,0,0,0,False,,
P9548,Charlie,Hawkins,2002-09-11,76,228,S,P,,1,,,,,0,,,,,,65,57,92,39,42,0,19,0,81,0,0,,,,0,,,,89,90,66,99,79,50,53,0,33,0,95,0,0,False,,
P1786,Isaac,Roberts,1998-04-25,77,165,R,P,,1,,,,,0,,,,,,34,30,84,85,86,94,76,0,68,0,34,,,,0,,,,99,54,40,96,44,91,92,99,86,0,77,0,49,False,,
P8664,Billy,Howard,1991-08-10,78,223,R,CF,RF,0,,73,56,66,85,65,37,18,35,32,,,,,,,,,,,,68,51,64,85,65,37,18,30,28,,,,,,,,,,,,False,,
P6684,Adam,Richardson,1993-12-27,77,202,L,RF,1B,0,,28,57,69,46,77,98,74,54,40,,,,,,,,,,,,25,61,67,46,77,98,74,59,41,,,,,,,,,,,,False,,
P1976,Marc,Sullivan,2002-06-13,69,225,L,2B,,0,,29,27,81,95,62,14,46,53,52,,,,,,,,,,,,41,37,86,95,62,14,46,61,65,,,,,,,,,,,,False,,
P9965,Louis,Long,1991-07-09,70,226,L,3B,,0,,94,58,97,43,32,94,46,57,10,,,,,,,,,,,,84,50,94,43,32,94,46,47,10,,,,,,,,,,,,False,,
P6117,Tony,Duncan,1992-12-07,73,162,R,C,,0,,64,78,30,11,98,87,17,37,97,,,,,,,,,,,,64,68,28,11,98,87,17,37,92,,,,,,,,,,,,False,,
P1415,Samuel,Sanchez,2001-09-29,75,172,S,LF,,0,,33,32,49,90,33,36,39,91,47,,,,,,,,,,,,42,47,58,90,33,36,39,99,62,,,,,,,,,,,,False,,
P9907,Curtis,Lee,1991-12-22,78,160,S,RF,,0,,14,84,58,36,83,25,25,55,76,,,,,,,,,,,,10,79,54,36,83,25,25,50,72,,,,,,,,,,,,False,,
P7598,Everett,Butler,1998-04-29,73,192,R,1B,,0,,86,24,20,66,47,13,93,23,73,,,,,,,,,,,,95,33,32,66,47,13,93,35,82,,,,,,,,,,,,False,,
P7984,James,Gibson,2006-07-12,69,160,L,P,,1,,,,,0,,,,,,30,19,11,37,90,0,0,59,0,0,0,,,,0,,,,39,99,48,41,53,59,99,0,0,89,0,0,0,False,,
P7353,Harvey,Rose,2006-03-21,71,225,R,P,,1,,,,,0,,,,,,96,68,94,34,55,55,67,16,73,0,0,,,,0,,,,99,54,79,99,99,64,66,78,80,32,94,0,0,False,,
P2523,Wallace,Carr,2005-07-27,73,241,L,P,,1,,,,,0,,,,,,48,66,83,87,59,51,44,40,47,0,0,,,,0,,,,42,94,95,94,68,99,88,79,58,65,77,0,0,False,,
P8382,Christopher,Ruiz,2004-01-25,74,210,R,P,,1,,,,,0,,,,,,69,71,11,55,99,75,39,45,48,0,0,,,,0,,,,92,94,95,40,95,75,99,91,69,69,60,0,0,False,,
P8837,Everett,Foster,2006-03-26,68,165,L,P,,1,,,,,0,,,,,,63,58,19,56,27,52,80,48,10,0,0,,,,0,,,,69,99,86,30,93,73,48,66,99,77,24,0,0,False,,
P7810,Steven,Kelley,2005-01-31,75,173,S,CF,,0,,47,21,89,33,75,36,16,25,17,,,,,,,,,,,,75,45,99,33,75,36,16,39,40,,,,,,,,,,,,False,,
P2827,Wesley,Ford,2006-11-18,75,174,R,1B,,0,,54,19,49,77,75,79,36,40,76,,,,,,,,,,,,71,30,75,77,75,79,36,58,96,,,,,,,,,,,,False,,
P2881,Jesus,Crawford,2006-04-10,72,196,R,C,,0,,36,50,38,21,69,56,46,66,67,,,,,,,,,,,,66,79,50,21,69,56,46,83,86,,,,,,,,,,,,False,,
P4009,Alvin,Jordan,2007-07-27,78,172,R,C,,0,,90,30,18,57,49,41,68,36,58,,,,,,,,,,,,99,47,37,57,49,41,68,64,82,,,,,,,,,,,,False,,
P3939,Greg,Lewis,2004-07-18,78,231,R,2B,,0,,97,78,58,87,38,26,93,88,94,,,,,,,,,,,,99,99,84,87,38,26,93,99,99,,,,,,,,,,,,False,,
P7041,Luis,Wheeler,1992-03-18,77,230,L,P,,1,,,,,0,,,,,,90,56,64,38,34,87,36,23,15,0,0,,,,0,,,,15,56,53,55,86,36,32,83,29,15,11,0,0,False,,
P8755,Ray,Murphy,1991-05-06,72,179,R,P,,1,,,,,0,,,,,,48,27,77,60,28,0,89,19,0,0,0,,,,0,,,,82,76,19,69,42,55,21,0,85,17,0,0,0,False,,
P5766,Franklin,Vasquez,2000-12-22,73,232,R,P,,1,,,,,0,,,,,,60,57,89,64,45,32,91,21,83,0,0,,,,0,,,,36,88,70,98,66,78,60,45,98,32,90,0,0,False,,
P1510,Lonnie,Miller,2002-02-04,73,172,L,P,,1,,,,,0,,,,,,68,84,67,41,69,0,0,0,0,0,61,,,,0,,,,49,52,92,75,82,48,79,0,0,0,0,0,72,False,,
P6883,Richard,Ross,1993-11-07,72,242,R,P,,1,,,,,0,,,,,,34,63,33,21,58,0,54,0,97,0,60,,,,0,,,,18,14,60,28,38,22,59,0,56,0,99,0,58,False,,
